,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
46,32900.0,,1993,2017,창신동,창신쌍용2,7,27,54.7,,703,11110,10,,
47,40900.0,,1993,2017,창신동,창신쌍용2,7,28,79.87,,703,11110,12,,
48,34000.0,,1993,2017,창신동,창신쌍용2,7,28,64.66,,703,11110,3,,
49,41000.0,,1993,2017,창신동,창신쌍용2,7,28,79.87,,703,11110,9,,
50,31000.0,,1993,2017,창신동,창신쌍용2,7,28,54.7,,703,11110,3,,
51,43000.0,,1992,2017,창신동,창신쌍용1,7,28,79.87,,702,11110,5,,
52,40000.0,,1993,2017,창신동,창신쌍용2,7,29,79.87,,703,11110,8,,
53,33000.0,,1992,2017,창신동,창신쌍용1,7,31,54.7,,702,11110,2,,
54,64500.0,,2009,2017,숭인동,종로청계힐스테이트,7,6,114.7153,,766,11110,3,,
55,59000.0,,2008,2017,숭인동,종로센트레빌,7,7,84.92,,2-1,11110,9,,
56,53000.0,,2009,2017,숭인동,종로청계힐스테이트,7,8,59.9426,,766,11110,4,,
57,47800.0,,2008,2017,숭인동,종로센트레빌,7,11,59.92,,2-1,11110,3,,
58,57000.0,,2009,2017,숭인동,종로청계힐스테이트,7,11,84.9478,,766,11110,3,,
59,69000.0,,2004,2017,숭인동,롯데캐슬천지인,7,15,112.54,,76,11110,28,,
60,59800.0,,2008,2017,숭인동,종로센트레빌,7,17,84.92,,2-1,11110,7,,
61,59000.0,,2008,2017,숭인동,종로센트레빌,7,20,84.92,,2-1,11110,3,,
62,20000.0,,1997,2017,숭인동,도시그린빌라,7,22,44.4,,181-121,11110,4,,
63,33800.0,,1979,2017,숭인동,숭인상가,7,24,80.85,,204-11,11110,4,,
64,34800.0,,1979,2017,숭인동,숭인상가,7,24,80.85,,204-11,11110,4,,
65,62000.0,,2008,2017,숭인동,종로센트레빌,7,24,114.67,,2-1,11110,7,,
66,104800.0,,2017,2017,홍파동,경희궁자이(2단지),7,13,84.944,,199,11110,12,,
67,36031.0,,2017,2017,교북동,경희궁자이(4단지),7,4,37.2635,,126,11110,16,,
68,85000.0,,2001,2017,평창동,롯데낙천대,7,3,133.34,,72,11110,13,,
69,32000.0,,1997,2017,평창동,갑을아파트,7,4,64.88,,595,11110,9,,
70,39500.0,,1998,2017,평창동,삼성,7,5,84.93,,596,11110,1,,
71,36800.0,,1996,2017,평창동,일성빌라트,7,13,59.82,,145-5,11110,1,,
72,87500.0,,2004,2017,평창동,벽산블루밍평창힐스,7,20,150.94,,45,11110,2,,
73,162000.0,,2009,2017,평창동,롯데캐슬로잔,7,26,219.775,,108,11110,2,,
74,186290.0,,2009,2017,평창동,엘리시아,7,28,236.07,,66-1,11110,2,,
75,170925.0,,2009,2017,평창동,엘리시아,7,28,206.22,,66-1,11110,3,,
76,175942.0,,2009,2017,평창동,엘리시아,7,28,213.07,,66-1,11110,3,,
77,45400.0,,1998,2017,평창동,삼성,7,31,84.93,,596,11110,15,,
78,72000.0,,2003,2017,평창동,크래스빌,7,31,175.81,,46-1,11110,5,,
79,42400.0,,2004,2017,부암동,부암스카이뷰,7,3,76.65,,218-1,11110,3,,
80,29500.0,,1998,2017,신영동,대아파크빌,7,17,59.22,,254,11110,8,,
81,67000.0,,2015,2017,무악동,인왕산2차아이파크,7,1,84.0284,,88,11110,15,,
82,67000.0,,2008,2017,무악동,인왕산아이파크,7,1,84.858,,60,11110,11,,
83,67000.0,,2008,2017,무악동,인왕산아이파크,7,4,84.858,,60,11110,5,,
84,51990.0,,2000,2017,무악동,현대,7,7,60,,82,11110,9,,
85,64500.0,,2015,2017,무악동,인왕산2차아이파크,7,8,84.748,,88,11110,3,,
86,67000.0,,2015,2017,무악동,인왕산2차아이파크,7,8,84.0283,,88,11110,10,,
87,70800.0,,2015,2017,무악동,인왕산2차아이파크,7,10,84.748,,88,11110,15,,
88,65000.0,,2015,2017,무악동,인왕산2차아이파크,7,15,84.0283,,88,11110,4,,
89,73750.0,,2000,2017,무악동,현대,7,18,114.9,,82,11110,9,,
90,74690.0,,2000,2017,무악동,현대,7,18,114.9,,82,11110,12,,
91,46890.0,,2000,2017,무악동,현대,7,19,60,,82,11110,1,,
92,68000.0,,2015,2017,무악동,인왕산2차아이파크,7,19,84.4541,,88,11110,8,,
93,85000.0,,2008,2017,무악동,인왕산아이파크,7,20,114.931,,60,11110,5,,
94,66500.0,,2015,2017,무악동,인왕산2차아이파크,7,20,84.2395,,88,11110,8,,
95,67000.0,,2015,2017,무악동,인왕산2차아이파크,7,20,84.2427,,88,11110,14,,
96,68000.0,,2015,2017,무악동,인왕산2차아이파크,7,21,84.0284,,88,11110,13,,
97,62000.0,,2015,2017,무악동,인왕산2차아이파크,7,22,84.0284,,88,11110,2,,
98,65500.0,,2015,2017,무악동,인왕산2차아이파크,7,22,84.2395,,88,11110,3,,
99,65000.0,,2015,2017,무악동,인왕산2차아이파크,7,25,84.0284,,88,11110,11,,
100,79000.0,,2008,2017,무악동,인왕산아이파크,7,29,114.931,,60,11110,3,,
101,64790.0,,2000,2017,무악동,현대,7,30,84.92,,82,11110,16,,
0,92250.0,,2008,2017,사직동,광화문스페이스본(101동~105동),8,16,108.07,,9,11110,7,,
1,74700.0,,2008,2017,사직동,광화문스페이스본(101동~105동),8,22,70.8,,9,11110,9,,
2,115000.0,,2004,2017,내수동,경희궁의아침4단지,8,31,124.17,,73,11110,4,,
3,27500.0,,2005,2017,수송동,로얄팰리스스위트,8,11,29.31,,85,11110,17,,
4,96500.0,,2008,2017,견지동,대성스카이렉스,8,18,149.8,,110,11110,14,,
5,92000.0,,2008,2017,견지동,대성스카이렉스,8,22,137.55,,110,11110,11,,
6,50000.0,,1998,2017,익선동,운현신화타워,8,28,84.91,,30-6,11110,10,,
7,25000.0,,2003,2017,익선동,현대뜨레비앙,8,28,43.98,,55,11110,7,,
8,57000.0,,2006,2017,인의동,효성쥬얼리시티,8,11,92.81,,48-2,11110,7,,
9,58000.0,,2006,2017,인의동,효성쥬얼리시티,8,23,98.39,,48-2,11110,13,,
10,18500.0,,2014,2017,연건동,이화에수풀,8,10,16.98,,195-10,11110,7,,
11,18800.0,,2011,2017,충신동,CS타워,8,24,22.17,,62-2,11110,9,,
12,65000.0,,1995,2017,명륜2가,아남1,8,29,84.9,,4,11110,9,,
13,43500.0,,1992,2017,창신동,창신쌍용1,8,1,79.87,,702,11110,7,,
14,50000.0,,1993,2017,창신동,창신쌍용2,8,2,106.62,,703,11110,9,,
15,44500.0,,1992,2017,창신동,창신쌍용1,8,2,79.87,,702,11110,7,,
16,32250.0,,1992,2017,창신동,창신쌍용1,8,3,54.7,,702,11110,1,,
17,45900.0,,1992,2017,창신동,창신쌍용1,8,3,79.87,,702,11110,10,,
18,50000.0,,1993,2017,창신동,창신쌍용2,8,5,106.62,,703,11110,3,,
19,36000.0,,1993,2017,창신동,창신쌍용2,8,7,64.66,,703,11110,7,,
20,34800.0,,1993,2017,창신동,창신쌍용2,8,11,64.66,,703,11110,7,,
21,32600.0,,1993,2017,창신동,창신쌍용2,8,15,64.66,,703,11110,1,,
22,32500.0,,1993,2017,창신동,창신쌍용2,8,24,54.7,,703,11110,5,,
23,47800.0,,1992,2017,창신동,창신쌍용1,8,26,79.87,,702,11110,8,,
24,57500.0,,1999,2017,창신동,두산,8,26,84.9,,232,11110,2,,
25,47500.0,,1999,2017,창신동,두산,8,28,59.95,,232,11110,5,,
26,52300.0,,2006,2017,창신동,브라운스톤창신,8,28,84.81,,23-76,11110,14,,
27,19000.0,,2002,2017,창신동,MID그린(4동),8,30,59.55,,601-5,11110,3,,
28,42900.0,,1993,2017,창신동,창신쌍용2,8,31,79.87,,703,11110,13,,
29,36800.0,,1992,2017,창신동,창신쌍용1,8,31,54.7,,702,11110,11,,
30,63500.0,,2009,2017,숭인동,종로청계힐스테이트,8,1,84.9478,,766,11110,18,,
31,13400.0,,2013,2017,숭인동,종로중흥S클래스,8,1,17.811,,202-3,11110,10,,
32,13800.0,,2014,2017,숭인동,삼전솔하임4차,8,2,15.09,,318-2,11110,11,,
33,54800.0,,2008,2017,숭인동,종로센트레빌,8,5,84.92,,2-1,11110,1,,
34,11500.0,,2013,2017,숭인동,종로유케이201,8,15,12.01,,201-11,11110,11,,
35,57700.0,,2008,2017,숭인동,종로센트레빌,8,18,84.92,,2-1,11110,7,,
36,50000.0,,2008,2017,숭인동,종로센트레빌,8,26,59.92,,2-1,11110,11,,
37,61500.0,,2009,2017,숭인동,종로청계힐스테이트,8,28,84.9478,,766,11110,17,,
38,13550.0,,2013,2017,숭인동,종로중흥S클래스,8,30,17.811,,202-3,11110,16,,
39,58000.0,,2005,2017,구기동,렉스팰리스,8,16,135.33,,95-1,11110,4,,
40,51000.0,,2001,2017,평창동,롯데낙천대,8,1,84.21,,72,11110,3,,
41,34500.0,,1998,2017,평창동,삼성,8,21,59.97,,596,11110,9,,
42,80000.0,,2008,2017,무악동,인왕산아이파크,8,1,114.931,,60,11110,1,,
43,66800.0,,2008,2017,무악동,인왕산아이파크,8,10,84.858,,60,11110,1,,
44,72000.0,,2008,2017,무악동,인왕산아이파크,8,21,84.858,,60,11110,4,,
45,60000.0,,2000,2017,무악동,현대,8,23,84.92,,82,11110,7,,
46,69000.0,,2015,2017,무악동,인왕산2차아이파크,8,25,84.2395,,88,11110,16,,
47,67800.0,,2008,2017,무악동,인왕산아이파크,8,31,84.858,,60,11110,6,,
48,69000.0,,2015,2017,무악동,인왕산2차아이파크,8,31,84.2395,,88,11110,15,,
0,87000.0,,2000,2017,청운동,청운현대,9,11,103.67,,56-45,11110,2,,
1,75000.0,,2000,2017,청운동,청운현대,9,16,84.51,,56-45,11110,5,,
2,65000.0,,2002,2017,신교동,신현(101동),9,26,84.82,,6-13,11110,3,,
3,86500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),9,7,94.51,,9,11110,8,,
4,89000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),9,16,94.51,,9,11110,9,,
5,80000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),9,25,97.61,,9,11110,6,,
6,64800.0,,1983,2017,당주동,세종,9,14,104.5,,100,11110,10,,
7,116700.0,,2004,2017,내수동,킹스매너,9,5,201.82,,110-15,11110,1,,
8,117500.0,,2004,2017,내수동,경희궁의아침4단지,9,9,124.17,,73,11110,2,,
9,137000.0,,2004,2017,내수동,킹스매너,9,14,194.43,,110-15,11110,6,,
10,56000.0,,1981,2017,신문로1가,신문로맨션,9,6,98.31,,238,11110,9,,
11,65000.0,,1998,2017,익선동,운현신화타워,9,16,97.74,,30-6,11110,6,,
12,37500.0,,2004,2017,이화동,송림아마레스아파트,9,1,84.42,,9-1,11110,5,,
13,18300.0,,2014,2017,연건동,이화에수풀,9,7,16.98,,195-10,11110,6,,
14,25750.0,,1999,2017,동숭동,동성아파트(2동),9,1,59.58,,4-157,11110,5,,
15,59000.0,,2006,2017,명륜1가,건양하늘터,9,27,84.78,,23,11110,3,,
16,67350.0,,1995,2017,명륜2가,아남1,9,25,84.9,,4,11110,8,,
17,35800.0,,1993,2017,창신동,창신쌍용2,9,2,64.66,,703,11110,12,,
18,37600.0,,1992,2017,창신동,창신쌍용1,9,5,54.7,,702,11110,12,,
19,59900.0,,1999,2017,창신동,두산,9,9,84.9,,232,11110,17,,
20,36000.0,,1993,2017,창신동,창신쌍용2,9,12,64.66,,703,11110,6,,
21,37900.0,,1992,2017,창신동,창신쌍용1,9,15,54.7,,702,11110,9,,
22,50900.0,,1993,2017,창신동,창신쌍용2,9,19,106.62,,703,11110,5,,
23,39600.0,,1992,2017,창신동,창신쌍용1,9,23,54.7,,702,11110,12,,
24,51000.0,,1993,2017,창신동,창신쌍용2,9,25,106.62,,703,11110,9,,
25,43000.0,,1993,2017,창신동,창신쌍용2,9,26,79.87,,703,11110,11,,
26,45600.0,,1992,2017,창신동,창신쌍용1,9,30,79.87,,702,11110,3,,
27,66000.0,,2009,2017,숭인동,종로청계힐스테이트,9,11,114.7153,,766,11110,9,,
28,12500.0,,2014,2017,숭인동,숭인한양LEEPS,9,11,12.78,,1421-2,11110,9,,
29,58000.0,,2008,2017,숭인동,종로센트레빌,9,12,84.92,,2-1,11110,10,,
30,13000.0,,2013,2017,숭인동,종로동광모닝스카이,9,15,15.855,,1421-1,11110,16,,
31,13500.0,,2012,2017,숭인동,삼전솔하임2차,9,15,15,,296-19,11110,7,,
32,49000.0,,2008,2017,숭인동,종로센트레빌,9,16,59.92,,2-1,11110,4,,
33,68000.0,,2008,2017,숭인동,종로센트레빌,9,16,114.67,,2-1,11110,8,,
34,59800.0,,2008,2017,숭인동,종로센트레빌,9,18,84.92,,2-1,11110,9,,
35,54500.0,,2009,2017,숭인동,종로청계힐스테이트,9,19,59.9426,,766,11110,7,,
36,13800.0,,2014,2017,숭인동,삼전솔하임4차,9,20,15.09,,318-2,11110,13,,
37,13200.0,,2014,2017,숭인동,삼전솔하임4차,9,22,15.09,,318-2,11110,11,,
38,59500.0,,2008,2017,숭인동,종로센트레빌,9,25,84.92,,2-1,11110,7,,
39,13500.0,,2014,2017,숭인동,삼전솔하임4차,9,28,15.09,,318-2,11110,15,,
40,58500.0,,2008,2017,숭인동,종로센트레빌,9,29,84.92,,2-1,11110,6,,
41,12800.0,,2013,2017,숭인동,익성씨티하임,9,29,15.76,,1392,11110,13,,
42,89000.0,,2015,2017,무악동,인왕산2차아이파크,9,8,112.5301,,88,11110,16,,
43,69000.0,,2015,2017,무악동,인왕산2차아이파크,9,8,84.2427,,88,11110,15,,
44,70000.0,,2015,2017,무악동,인왕산2차아이파크,9,8,84.4924,,88,11110,15,,
45,70000.0,,2015,2017,무악동,인왕산2차아이파크,9,12,84.4541,,88,11110,13,,
46,77000.0,,2008,2017,무악동,인왕산아이파크,9,13,114.931,,60,11110,2,,
47,72000.0,,2008,2017,무악동,인왕산아이파크,9,14,84.858,,60,11110,15,,
48,75000.0,,2008,2017,무악동,인왕산아이파크,9,17,84.858,,60,11110,10,,
49,69800.0,,2008,2017,무악동,인왕산아이파크,9,20,84.858,,60,11110,2,,
50,61990.0,,2000,2017,무악동,현대,9,21,84.92,,82,11110,9,,
51,51790.0,,2000,2017,무악동,현대,9,21,60,,82,11110,7,,
52,70000.0,,2015,2017,무악동,인왕산2차아이파크,9,23,84.0284,,88,11110,13,,
53,77000.0,,2008,2017,무악동,인왕산아이파크,9,25,84.858,,60,11110,9,,
54,70000.0,,2015,2017,무악동,인왕산2차아이파크,9,25,84.0284,,88,11110,14,,
55,57790.0,,2000,2017,무악동,현대,9,30,84.92,,82,11110,2,,
0,60000.0,,2007,2017,필운동,두레엘리시안,10,2,59.85,,174-1,11110,7,,
1,112000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),10,12,146.92,,9,11110,4,,
2,125000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),10,27,159.01,,9,11110,9,,
3,95500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),10,30,126.34,,9,11110,2,,
4,51500.0,,1981,2017,당주동,롯데미도파광화문빌딩,10,16,93.36,,145,11110,7,,
5,130000.0,,2004,2017,내수동,경희궁의아침2단지,10,18,140.78,,71,11110,13,,
6,28500.0,,2003,2017,익선동,현대뜨레비앙,10,26,48.54,,55,11110,3,,
7,54000.0,,2006,2017,인의동,효성쥬얼리시티,10,14,84.98,,48-2,11110,12,,
8,34800.0,,2017,2017,효제동,포레스트힐시티,10,19,35.8451,,65-2,11110,12,,
9,66400.0,,1995,2017,명륜2가,아남1,10,10,84.9,,4,11110,4,,
10,43500.0,,1999,2017,창신동,두산,10,9,59.95,,232,11110,1,,
11,53000.0,,2006,2017,창신동,브라운스톤창신,10,10,84.81,,23-76,11110,7,,
12,33500.0,,1993,2017,창신동,창신쌍용2,10,12,54.7,,703,11110,11,,
13,10100.0,,2002,2017,창신동,그린,10,12,41.96,,23-326,11110,1,,
14,38800.0,,1992,2017,창신동,창신쌍용1,10,14,54.7,,702,11110,10,,
15,32000.0,,1993,2017,창신동,창신쌍용2,10,15,54.7,,703,11110,3,,
16,58000.0,,1999,2017,창신동,두산,10,25,84.9,,232,11110,7,,
17,25000.0,,2002,2017,창신동,MID그린(7동),10,27,59.04,,601-8,11110,6,,
18,30800.0,,1993,2017,창신동,창신쌍용2,10,30,54.7,,703,11110,2,,
19,35300.0,,1979,2017,숭인동,숭인상가,10,11,80.85,,204-11,11110,6,,
20,12500.0,,2013,2017,숭인동,종로동광모닝스카이,10,13,15.855,,1421-1,11110,9,,
21,13500.0,,2013,2017,숭인동,종로중흥S클래스,10,16,17.811,,202-3,11110,14,,
22,49500.0,,2008,2017,숭인동,종로센트레빌,10,18,59.92,,2-1,11110,2,,
23,68000.0,,2009,2017,숭인동,종로청계힐스테이트,10,19,84.9478,,766,11110,18,,
24,11600.0,,2013,2017,숭인동,종로유케이201,10,23,12.08,,201-11,11110,9,,
25,63900.0,,2008,2017,숭인동,종로센트레빌,10,25,114.67,,2-1,11110,12,,
26,73300.0,,2004,2017,숭인동,롯데캐슬천지인,10,28,111.73,,76,11110,16,,
27,53500.0,,2009,2017,숭인동,종로청계힐스테이트,10,29,59.9426,,766,11110,10,,
28,44000.0,,1995,2017,교북동,동아,10,26,59.98,,101,11110,7,,
29,50000.0,,2001,2017,평창동,롯데낙천대,10,14,84.21,,72,11110,3,,
30,72000.0,,2003,2017,평창동,크래스빌,10,29,175.81,,46-1,11110,4,,
31,46000.0,,1998,2017,평창동,삼성,10,31,84.93,,596,11110,13,,
32,47984.0,,2000,2017,무악동,현대,10,2,60,,82,11110,12,,
33,76300.0,,2008,2017,무악동,인왕산아이파크,10,7,84.858,,60,11110,12,,
34,50000.0,,2008,2017,무악동,인왕산아이파크,10,12,59.993,,60,11110,15,,
35,89000.0,,2008,2017,무악동,인왕산아이파크,10,13,114.931,,60,11110,8,,
36,83000.0,,2008,2017,무악동,인왕산아이파크,10,15,114.931,,60,11110,3,,
37,65490.0,,2000,2017,무악동,현대,10,17,84.92,,82,11110,9,,
38,69800.0,,2015,2017,무악동,인왕산2차아이파크,10,17,84.2427,,88,11110,9,,
39,63990.0,,2000,2017,무악동,현대,10,19,84.92,,82,11110,6,,
40,65490.0,,2000,2017,무악동,현대,10,20,84.92,,82,11110,17,,
41,70000.0,,2015,2017,무악동,인왕산2차아이파크,10,24,84.0283,,88,11110,11,,
42,64490.0,,2000,2017,무악동,현대,10,25,84.92,,82,11110,14,,
43,64600.0,,2000,2017,무악동,현대,10,28,84.92,,82,11110,3,,
0,78500.0,,2000,2017,청운동,청운현대,11,29,84.51,,56-45,11110,4,,
1,88500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),11,18,94.51,,9,11110,2,,
2,145000.0,,2008,2017,사직동,광화문스페이스본(106동),11,24,153.42,,9-1,11110,3,,
3,106250.0,,2008,2017,사직동,광화문스페이스본(101동~105동),11,27,146.92,,9,11110,10,,
4,104500.0,,2008,2017,사직동,광화문스페이스본(106동),11,28,144.52,,9-1,11110,3,,
5,113000.0,,2008,2017,사직동,광화문스페이스본(106동),11,28,150.4,,9-1,11110,6,,
6,67500.0,,1981,2017,당주동,롯데미도파광화문빌딩,11,9,149.95,,145,11110,9,,
7,59500.0,,1981,2017,신문로1가,신문로맨션,11,23,98.31,,238,11110,8,,
8,29990.0,,2003,2017,익선동,현대뜨레비앙,11,10,48.54,,55,11110,6,,
9,29300.0,,2003,2017,익선동,현대뜨레비앙,11,22,46.64,,55,11110,4,,
10,29990.0,,2003,2017,익선동,현대뜨레비앙,11,27,48.54,,55,11110,6,,
11,29000.0,,2003,2017,익선동,현대뜨레비앙,11,27,45.5,,55,11110,7,,
12,68000.0,,2006,2017,인의동,효성쥬얼리시티,11,1,106.81,,48-2,11110,11,,
13,53000.0,,2006,2017,인의동,효성쥬얼리시티,11,4,84.7,,48-2,11110,7,,
14,51000.0,,2006,2017,인의동,효성쥬얼리시티,11,11,84.7,,48-2,11110,7,,
15,55700.0,,2006,2017,인의동,효성쥬얼리시티,11,28,84.64,,48-2,11110,14,,
16,18800.0,,2011,2017,충신동,CS타워,11,28,21.94,,62-2,11110,8,,
17,43000.0,,1999,2017,명륜2가,아남3,11,25,47.43,,237,11110,6,,
18,40900.0,,1999,2017,명륜2가,아남3,11,30,44.37,,237,11110,8,,
19,17800.0,,1999,2017,창신동,(627-120),11,2,45.04,,627-120,11110,2,,
20,52900.0,,1993,2017,창신동,창신쌍용2,11,3,115.53,,703,11110,7,,
21,43000.0,,1993,2017,창신동,창신쌍용2,11,4,79.87,,703,11110,7,,
22,36200.0,,1993,2017,창신동,창신쌍용2,11,14,64.66,,703,11110,11,,
23,52500.0,,1993,2017,창신동,창신쌍용2,11,17,106.62,,703,11110,10,,
24,54000.0,,1992,2017,창신동,창신쌍용1,11,17,106.62,,702,11110,12,,
25,49700.0,,1999,2017,창신동,두산,11,20,59.95,,232,11110,5,,
26,58500.0,,1999,2017,창신동,두산,11,22,84.9,,232,11110,7,,
27,35800.0,,1993,2017,창신동,창신쌍용2,11,23,64.66,,703,11110,6,,
28,19500.0,,2002,2017,창신동,MID그린(4동),11,30,59.55,,601-5,11110,1,,
29,13800.0,,2014,2017,숭인동,삼전솔하임4차,11,7,15.09,,318-2,11110,14,,
30,24300.0,,2003,2017,숭인동,탑스빌,11,8,42.32,,178-76,11110,6,,
31,49800.0,,2008,2017,숭인동,종로센트레빌,11,18,59.92,,2-1,11110,8,,
32,65000.0,,2004,2017,숭인동,롯데캐슬천지인,11,19,111.73,,76,11110,6,,
33,13500.0,,2012,2017,숭인동,삼전솔하임2차,11,21,14.69,,296-19,11110,4,,
34,13000.0,,2014,2017,숭인동,숭인한양LEEPS,11,23,12.78,,1421-2,11110,10,,
35,13600.0,,2014,2017,숭인동,삼전솔하임4차,11,23,15.09,,318-2,11110,14,,
36,120000.0,,2009,2017,평창동,롯데캐슬로잔,11,2,190.743,,108,11110,3,,
37,45700.0,,1998,2017,평창동,삼성,11,3,84.93,,596,11110,9,,
38,41500.0,,1996,2017,평창동,일성빌라트,11,3,84.99,,145-5,11110,2,,
39,71500.0,,2001,2017,평창동,롯데낙천대,11,18,110.53,,72,11110,10,,
40,34000.0,,1998,2017,평창동,삼성,11,27,59.97,,596,11110,4,,
41,70000.0,,2001,2017,평창동,롯데낙천대,11,30,110.53,,72,11110,6,,
42,170925.0,,2009,2017,평창동,엘리시아,11,30,206.22,,66-1,11110,5,,
43,32800.0,,1998,2017,신영동,대아파크빌,11,1,59.22,,254,11110,12,,
44,32400.0,,1998,2017,신영동,대아파크빌,11,17,59.22,,254,11110,8,,
45,73490.0,,2000,2017,무악동,현대,11,4,114.9,,82,11110,8,,
46,59990.0,,2000,2017,무악동,현대,11,6,84.92,,82,11110,19,,
47,65790.0,,2000,2017,무악동,현대,11,6,84.92,,82,11110,14,,
48,72000.0,,2008,2017,무악동,인왕산아이파크,11,6,84.858,,60,11110,9,,
49,72000.0,,2008,2017,무악동,인왕산아이파크,11,8,84.858,,60,11110,16,,
50,76990.0,,2000,2017,무악동,현대,11,8,114.9,,82,11110,15,,
51,90000.0,,2008,2017,무악동,인왕산아이파크,11,8,114.931,,60,11110,6,,
52,61990.0,,2000,2017,무악동,현대,11,9,84.92,,82,11110,4,,
53,52000.0,,2000,2017,무악동,현대,11,11,60,,82,11110,3,,
54,66990.0,,2000,2017,무악동,현대,11,11,84.92,,82,11110,17,,
55,64990.0,,2000,2017,무악동,현대,11,11,84.92,,82,11110,12,,
56,74500.0,,2008,2017,무악동,인왕산아이파크,11,11,84.858,,60,11110,12,,
57,70800.0,,2015,2017,무악동,인왕산2차아이파크,11,11,84.0283,,88,11110,12,,
58,71500.0,,2015,2017,무악동,인왕산2차아이파크,11,11,84.0284,,88,11110,9,,
59,68500.0,,2015,2017,무악동,인왕산2차아이파크,11,15,84.2427,,88,11110,6,,
60,64490.0,,2000,2017,무악동,현대,11,15,84.92,,82,11110,5,,
61,64000.0,,2008,2017,무악동,인왕산아이파크,11,17,84.858,,60,11110,2,,
62,69000.0,,2008,2017,무악동,인왕산아이파크,11,18,84.858,,60,11110,6,,
63,71000.0,,2015,2017,무악동,인왕산2차아이파크,11,18,84.748,,88,11110,11,,
64,89500.0,,2008,2017,무악동,인왕산아이파크,11,18,114.931,,60,11110,8,,
65,64990.0,,2000,2017,무악동,현대,11,21,84.92,,82,11110,4,,
66,67900.0,,2008,2017,무악동,인왕산아이파크,11,22,84.858,,60,11110,1,,
67,65500.0,,2008,2017,무악동,인왕산아이파크,11,22,84.858,,60,11110,2,,
68,76000.0,,2008,2017,무악동,인왕산아이파크,11,23,84.858,,60,11110,14,,
69,88500.0,,2015,2017,무악동,인왕산2차아이파크,11,23,112.5301,,88,11110,17,,
70,89000.0,,2008,2017,무악동,인왕산아이파크,11,25,114.931,,60,11110,9,,
